,ts,geom_wkt,trace_number,device_id,geometry,prev_geom,prev_ts,distance_m,time_diff_s,speed_m_s,prev_speed,acceleration_m_s2,bearing,prev_bearing,bearing_change_deg,is_stop,stop_group,duration_sec,dist_last_1min_m,hour,minute,period_of_day
3192,2009-03-10 11:02:18+00:00,POINT (116.368336 39.905217),4,2,POINT (116.368336 39.905217),POINT (116.368273 39.905227),2009-03-10 11:02:15+00:00,5.500474630535852,3.0,1.8334915435119505,1.5162358966965137,0.10575188227181227,101.69066904806732,111.55549951602762,9.864830467960303,False,0,0.0,91.99337345649562,11,2,Morning
3193,2009-03-10 11:02:23+00:00,POINT (116.368393 39.905207),4,2,POINT (116.368393 39.905207),POINT (116.368336 39.905217),2009-03-10 11:02:18+00:00,4.99903940232571,5.0,0.999807880465142,1.8334915435119505,-0.1667367326093617,102.88207419937271,101.69066904806732,1.1914051513053892,False,0,0.0,95.74440094540958,11,2,Morning
3194,2009-03-10 11:02:26+00:00,POINT (116.368393 39.905207),4,2,POINT (116.368393 39.905207),POINT (116.368393 39.905207),2009-03-10 11:02:23+00:00,0.0,3.0,0.0,0.999807880465142,-0.3332692934883807,0.0,102.88207419937271,102.88207419937271,True,193,0.0,94.40926607709464,11,2,Morning
3195,2009-03-10 11:02:28+00:00,POINT (116.368401 39.905199),4,2,POINT (116.368401 39.905199),POINT (116.368393 39.905207),2009-03-10 11:02:26+00:00,1.1211581860836197,2.0,0.5605790930418099,0.0,0.28028954652090493,142.50793517903423,0.0,142.50793517903423,False,0,0.0,95.53042426317826,11,2,Morning
3196,2009-03-10 11:02:33+00:00,POINT (116.368413 39.905194),4,2,POINT (116.368413 39.905194),POINT (116.368401 39.905199),2009-03-10 11:02:28+00:00,1.166693848798552,5.0,0.2333387697597104,0.5605790930418099,-0.06544806465641989,118.50931520467071,142.50793517903423,23.99861997436352,True,195,0.0,96.08831963166018,11,2,Morning
3197,2009-03-10 11:02:37+00:00,POINT (116.368367 39.905153),4,2,POINT (116.368367 39.905153),POINT (116.368413 39.905194),2009-03-10 11:02:33+00:00,6.016363406254781,4.0,1.5040908515636953,0.2333387697597104,0.3176880204509962,220.71717424590793,118.50931520467071,102.20785904123721,False,0,0.0,99.7729942336043,11,2,Morning
3198,2009-03-10 11:02:42+00:00,POINT (116.368378 39.905172),4,2,POINT (116.368378 39.905172),POINT (116.368367 39.905153),2009-03-10 11:02:37+00:00,2.309826158016957,5.0,0.4619652316033914,1.5040908515636953,-0.20842512399206078,23.94671087167069,220.71717424590793,196.77046337423724,True,197,0.0,93.763307272765,11,2,Morning
3199,2009-03-10 11:02:46+00:00,POINT (116.36832 39.905158),4,2,POINT (116.36832 39.905158),POINT (116.368378 39.905172),2009-03-10 11:02:42+00:00,5.197581648844991,4.0,1.2993954122112477,0.4619652316033914,0.20935754515196406,252.5332254177539,23.94671087167069,228.5865145460832,False,0,0.0,86.48294354454552,11,2,Morning
3200,2009-03-10 11:02:51+00:00,POINT (116.368277 39.905149),4,2,POINT (116.368277 39.905149),POINT (116.36832 39.905158),2009-03-10 11:02:46+00:00,3.810380818442336,5.0,0.7620761636884672,1.2993954122112477,-0.1074638497045561,254.7385549415307,252.5332254177539,2.205329523776811,False,0,0.0,76.60392727323051,11,2,Morning
3201,2009-03-10 11:02:54+00:00,POINT (116.368219 39.905148),4,2,POINT (116.368219 39.905148),POINT (116.368277 39.905149),2009-03-10 11:02:51+00:00,4.96093249553146,3.0,1.6536441651771534,0.7620761636884672,0.2971893338295621,268.7124650732171,254.7385549415307,13.97391013168641,False,0,0.0,75.01336610504865,11,2,Morning
3202,2009-03-10 11:02:59+00:00,POINT (116.368207 39.905182),4,2,POINT (116.368207 39.905182),POINT (116.368219 39.905148),2009-03-10 11:02:54+00:00,3.9120922650388805,5.0,0.7824184530077761,1.6536441651771534,-0.17424514243387546,344.8507172841852,268.7124650732171,76.13825221096806,False,0,0.0,65.82994954336858,11,2,Morning
3203,2009-03-10 11:03:04+00:00,POINT (116.368241 39.905217),4,2,POINT (116.368241 39.905217),POINT (116.368207 39.905182),2009-03-10 11:02:59+00:00,4.853363469085133,5.0,0.9706726938170267,0.7824184530077761,0.03765084816185012,36.69308497116015,344.8507172841852,308.15763231302503,False,0,0.0,58.88733033601698,11,3,Morning
3204,2009-03-10 11:03:09+00:00,POINT (116.368272 39.905238),4,2,POINT (116.368272 39.905238),POINT (116.368241 39.905217),2009-03-10 11:03:04+00:00,3.530419590156561,5.0,0.7060839180313122,0.9706726938170267,-0.0529177551571429,48.55279167734312,36.69308497116015,11.859706706182976,False,0,0.0,56.55356625421262,11,3,Morning
3205,2009-03-10 11:03:14+00:00,POINT (116.368269 39.905264),4,2,POINT (116.368269 39.905264),POINT (116.368272 39.905238),2009-03-10 11:03:09+00:00,2.898228994518198,5.0,0.5796457989036397,0.7060839180313122,-0.02528762382553451,354.9418031634059,48.55279167734312,306.38901148606277,False,0,0.0,56.341498500419085,11,3,Morning
3206,2009-03-10 11:03:19+00:00,POINT (116.368241 39.905293),4,2,POINT (116.368241 39.905293),POINT (116.368269 39.905264),2009-03-10 11:03:14+00:00,4.012592304917686,5.0,0.8025184609835373,0.5796457989036397,0.04457453241597953,323.47435836375183,354.9418031634059,31.46744479965406,False,0,0.0,48.78867258801487,11,3,Morning
3207,2009-03-10 11:03:23+00:00,POINT (116.368283 39.905255),4,2,POINT (116.368283 39.905255),POINT (116.368241 39.905293),2009-03-10 11:03:19+00:00,5.540836214951502,4.0,1.3852090537378754,0.8025184609835373,0.14567264818858452,139.70690447815883,323.47435836375183,183.767453885593,False,0,0.0,49.33046940064065,11,3,Morning
3208,2009-03-10 11:03:25+00:00,POINT (116.368326 39.905217),4,2,POINT (116.368326 39.905217),POINT (116.368283 39.905255),2009-03-10 11:03:23+00:00,5.596643860562809,2.0,2.7983219302814044,1.3852090537378754,0.7065564382717645,139.04064624922023,139.70690447815883,0.6662582289386023,False,0,0.0,54.92711326120346,11,3,Morning
3209,2009-03-10 11:03:27+00:00,POINT (116.368367 39.905162),4,2,POINT (116.368367 39.905162),POINT (116.368326 39.905217),2009-03-10 11:03:25+00:00,7.0416615307285815,2.0,3.5208307653642907,2.7983219302814044,0.36125441754144316,150.23718977723638,139.04064624922023,11.19654352801615,False,0,0.0,61.96877479193204,11,3,Morning
3210,2009-03-10 11:03:29+00:00,POINT (116.368411 39.90509),4,2,POINT (116.368411 39.90509),POINT (116.368367 39.905162),2009-03-10 11:03:27+00:00,8.835520335367617,2.0,4.4177601676838085,3.5208307653642907,0.4484647011597589,154.88336243511105,150.23718977723638,4.646172657874672,False,0,0.0,69.68313694121605,11,3,Morning
3211,2009-03-10 11:03:31+00:00,POINT (116.368443 39.905032),4,2,POINT (116.368443 39.905032),POINT (116.368411 39.90509),2009-03-10 11:03:29+00:00,6.997152788184663,2.0,3.4985763940923316,4.4177601676838085,-0.4595918867957385,157.06034031498052,154.88336243511105,2.176977879869469,False,0,0.0,76.6802897294007,11,3,Morning
3212,2009-03-10 11:03:33+00:00,POINT (116.368487 39.904984),4,2,POINT (116.368487 39.904984),POINT (116.368443 39.905032),2009-03-10 11:03:31+00:00,6.523879721132232,2.0,3.261939860566116,3.4985763940923316,-0.11831826676310775,144.88573851338447,157.06034031498052,12.174601801596054,False,0,0.0,82.03747560173439,11,3,Morning
3213,2009-03-10 11:03:35+00:00,POINT (116.36855 39.904926),4,2,POINT (116.36855 39.904926),POINT (116.368487 39.904984),2009-03-10 11:03:33+00:00,8.396128025438255,2.0,4.1980640127191275,3.261939860566116,0.46806207607650574,140.19757088737538,144.88573851338447,4.68816762600909,False,0,0.0,90.43360362717264,11,3,Morning
3214,2009-03-10 11:03:37+00:00,POINT (116.368612 39.904877),4,2,POINT (116.368612 39.904877),POINT (116.36855 39.904926),2009-03-10 11:03:35+00:00,7.596632855533708,2.0,3.798316427766854,4.1980640127191275,-0.19987379247613668,135.85386521226405,140.19757088737538,4.343705675111323,False,0,0.0,92.01387307645157,11,3,Morning
3215,2009-03-10 11:03:39+00:00,POINT (116.368644 39.90484),4,2,POINT (116.368644 39.90484),POINT (116.368612 39.904877),2009-03-10 11:03:37+00:00,4.936118137830251,2.0,2.4680590689151254,3.798316427766854,-0.6651286794258644,146.43781876633557,135.85386521226405,10.583953554071513,False,0,0.0,96.94999121428182,11,3,Morning
3216,2009-03-10 11:03:41+00:00,POINT (116.368643 39.904897),4,2,POINT (116.368643 39.904897),POINT (116.368644 39.90484),2009-03-10 11:03:39+00:00,6.329447554762707,2.0,3.1647237773813535,2.4680590689151254,0.34833235423311404,359.22895561659726,146.43781876633557,212.7911368502617,False,0,0.0,103.27943876904453,11,3,Morning
3217,2009-03-10 11:03:42+00:00,POINT (116.368624 39.904943),4,2,POINT (116.368624 39.904943),POINT (116.368643 39.904897),2009-03-10 11:03:41+00:00,5.359701572984894,1.0,5.359701572984894,3.1647237773813535,2.19497779560354,342.4192107786174,359.22895561659726,16.80974483797985,False,0,0.0,106.32931418401246,11,3,Morning
3218,2009-03-10 11:03:45+00:00,POINT (116.368631 39.904985),4,2,POINT (116.368631 39.904985),POINT (116.368624 39.904943),2009-03-10 11:03:42+00:00,4.70163770939747,3.0,1.5672125697991568,5.359701572984894,-1.2641630010619123,7.2858280419469,342.4192107786174,335.1333827366705,False,0,0.0,111.03095189340993,11,3,Morning
3219,2009-03-10 11:03:50+00:00,POINT (116.368638 39.905004),4,2,POINT (116.368638 39.905004),POINT (116.368631 39.904985),2009-03-10 11:03:45+00:00,2.1929008525379254,5.0,0.4385801705075851,1.5672125697991568,-0.22572647985831434,15.781307944125103,7.2858280419469,8.495479902178204,True,199,0.0,108.02627109710288,11,3,Morning
3220,2009-03-10 11:03:54+00:00,POINT (116.368599 39.905055),4,2,POINT (116.368599 39.905055),POINT (116.368638 39.905004),2009-03-10 11:03:50+00:00,6.5717493971138445,4.0,1.6429373492784611,0.4385801705075851,0.301089294692719,329.6035875904895,15.781307944125103,313.8222796463644,False,0,0.0,105.82670718024292,11,3,Morning
3221,2009-03-10 11:03:55+00:00,POINT (116.368573 39.905099),4,2,POINT (116.368573 39.905099),POINT (116.368599 39.905055),2009-03-10 11:03:54+00:00,5.3675574794254395,1.0,5.3675574794254395,1.6429373492784611,3.7246201301469783,335.61563627841895,329.6035875904895,6.01204868792945,False,0,0.0,111.19426465966836,11,3,Morning
3222,2009-03-10 11:03:57+00:00,POINT (116.368531 39.905173),4,2,POINT (116.368531 39.905173),POINT (116.368573 39.905099),2009-03-10 11:03:55+00:00,8.967082114183103,2.0,4.483541057091552,5.3675574794254395,-0.4420082111669439,336.4724065659215,335.61563627841895,0.8567702875025702,False,0,0.0,120.16134677385146,11,3,Morning
3223,2009-03-10 11:03:58+00:00,POINT (116.368505 39.905223),4,2,POINT (116.368505 39.905223),POINT (116.368531 39.905173),2009-03-10 11:03:57+00:00,5.980285088682072,1.0,5.980285088682072,4.483541057091552,1.49674403159052,338.25316833335694,336.4724065659215,1.780761767435422,False,0,0.0,126.14163186253354,11,3,Morning
3224,2009-03-10 11:03:59+00:00,POINT (116.368481 39.905281),4,2,POINT (116.368481 39.905281),POINT (116.368505 39.905223),2009-03-10 11:03:58+00:00,6.759009911093586,1.0,6.759009911093586,5.980285088682072,0.7787248224115144,342.3893557398985,338.25316833335694,4.1361874065415805,False,0,0.0,128.98854950858825,11,3,Morning
3225,2009-03-10 11:04:00+00:00,POINT (116.36846 39.905342),4,2,POINT (116.36846 39.905342),POINT (116.368481 39.905281),2009-03-10 11:03:59+00:00,7.00701454819124,1.0,7.00701454819124,6.759009911093586,0.24800463709765364,345.2067462085091,342.3893557398985,2.817390468610597,False,0,0.0,135.99556405677947,11,4,Morning
3226,2009-03-10 11:04:01+00:00,POINT (116.368435 39.905412),4,2,POINT (116.368435 39.905412),POINT (116.36846 39.905342),2009-03-10 11:04:00+00:00,8.06093965987862,1.0,8.06093965987862,7.00701454819124,1.0539251116873807,344.6788469730629,345.2067462085091,0.5278992354462275,False,0,0.0,144.0565037166581,11,4,Morning
3227,2009-03-10 11:04:02+00:00,POINT (116.368418 39.905469),4,2,POINT (116.368418 39.905469),POINT (116.368435 39.905412),2009-03-10 11:04:01+00:00,6.493676464280163,1.0,6.493676464280163,8.06093965987862,-1.567263195598457,347.113349400691,344.6788469730629,2.4345024276281038,False,0,0.0,150.55018018093827,11,4,Morning
3228,2009-03-10 11:04:03+00:00,POINT (116.368302 39.905516),4,2,POINT (116.368302 39.905516),POINT (116.368418 39.905469),2009-03-10 11:04:02+00:00,11.208313535167898,1.0,11.208313535167898,6.493676464280163,4.7146370708877345,297.8423658926244,347.113349400691,49.27098350806659,False,0,0.0,161.75849371610616,11,4,Morning
3229,2009-03-10 11:04:04+00:00,POINT (116.368205 39.905549),4,2,POINT (116.368205 39.905549),POINT (116.368302 39.905516),2009-03-10 11:04:03+00:00,9.067856132406861,1.0,9.067856132406861,11.208313535167898,-2.1404574027610366,293.9170622385546,297.8423658926244,3.9253036540698076,False,0,0.0,165.97298637942788,11,4,Morning
3230,2009-03-10 11:04:05+00:00,POINT (116.368133 39.905587),4,2,POINT (116.368133 39.905587),POINT (116.368205 39.905549),2009-03-10 11:04:04+00:00,7.463810239860725,1.0,7.463810239860725,9.067856132406861,-1.6040458925461367,304.52855456523866,293.9170622385546,10.611492326684072,False,0,0.0,173.43679661928863,11,4,Morning
3231,2009-03-10 11:04:06+00:00,POINT (116.368103 39.905629),4,2,POINT (116.368103 39.905629),POINT (116.368133 39.905587),2009-03-10 11:04:05+00:00,5.322411644086127,1.0,5.322411644086127,7.463810239860725,-2.1413985957745973,331.28034141099926,304.52855456523866,26.75178684576059,False,0,0.0,178.75920826337475,11,4,Morning
3232,2009-03-10 11:04:08+00:00,POINT (116.368075 39.905688),4,2,POINT (116.368075 39.905688),POINT (116.368103 39.905629),2009-03-10 11:04:06+00:00,6.974776920447273,2.0,3.4873884602236367,5.322411644086127,-0.9175115919312453,339.9960588860165,331.28034141099926,8.715717475017243,False,0,0.0,185.73398518382203,11,4,Morning
3233,2009-03-10 11:04:10+00:00,POINT (116.368053 39.905734),4,2,POINT (116.368053 39.905734),POINT (116.368075 39.905688),2009-03-10 11:04:08+00:00,5.442953572371064,2.0,2.721476786185532,3.4873884602236367,-0.38295583701905245,339.8532079739842,339.9960588860165,0.1428509120323156,False,0,0.0,187.6465191660365,11,4,Morning
3234,2009-03-10 11:04:13+00:00,POINT (116.368034 39.905791),4,2,POINT (116.368034 39.905791),POINT (116.368053 39.905734),2009-03-10 11:04:10+00:00,6.534087064266336,3.0,2.178029021422112,2.721476786185532,-0.1811492549211399,345.6567908787235,339.8532079739842,5.803582904739301,False,0,0.0,194.18060623030286,11,4,Morning
3235,2009-03-10 11:04:15+00:00,POINT (116.368034 39.905843),4,2,POINT (116.368034 39.905843),POINT (116.368034 39.905791),2009-03-10 11:04:13+00:00,5.77370680539591,2.0,2.886853402697955,2.178029021422112,0.3544121906379214,0.0,345.6567908787235,345.6567908787235,False,0,0.0,197.05608404118055,11,4,Morning
3236,2009-03-10 11:04:17+00:00,POINT (116.368029 39.905912),4,2,POINT (116.368029 39.905912),POINT (116.368034 39.905843),2009-03-10 11:04:15+00:00,7.673185961026331,2.0,3.8365929805131653,2.886853402697955,0.47486978890760523,356.8183805877439,0.0,356.8183805877439,False,0,0.0,204.7292700022069,11,4,Morning
3237,2009-03-10 11:04:19+00:00,POINT (116.36801 39.905986),4,2,POINT (116.36801 39.905986),POINT (116.368029 39.905912),2009-03-10 11:04:17+00:00,8.37552268339264,2.0,4.18776134169632,3.8365929805131653,0.17558418059157743,348.8577760194842,356.8183805877439,7.960604568259669,False,0,0.0,209.09220038068185,11,4,Morning
3238,2009-03-10 11:04:20+00:00,POINT (116.368 39.90603),4,2,POINT (116.368 39.90603),POINT (116.36801 39.905986),2009-03-10 11:04:19+00:00,4.959715406875484,1.0,4.959715406875484,4.18776134169632,0.7719540651791634,350.1104295019958,348.8577760194842,1.2526534825115618,False,0,0.0,214.05191578755733,11,4,Morning
3239,2009-03-10 11:04:21+00:00,POINT (116.367986 39.906074),4,2,POINT (116.367986 39.906074),POINT (116.368 39.90603),2009-03-10 11:04:20+00:00,5.0299838118958,1.0,5.0299838118958,4.959715406875484,0.0702684050203164,346.2836339596764,350.1104295019958,3.82679554231936,False,0,0.0,219.08189959945312,11,4,Morning
3240,2009-03-10 11:04:23+00:00,POINT (116.367983 39.906148),4,2,POINT (116.367983 39.906148),POINT (116.367986 39.906074),2009-03-10 11:04:21+00:00,8.220433061959632,2.0,4.110216530979816,5.0299838118958,-0.459883640457992,358.2187613042483,346.2836339596764,11.935127344571868,False,0,0.0,221.76149644646125,11,4,Morning
3241,2009-03-10 11:04:25+00:00,POINT (116.367982 39.906215),4,2,POINT (116.367982 39.906215),POINT (116.367983 39.906148),2009-03-10 11:04:23+00:00,7.439691061174409,2.0,3.7198455305872047,4.110216530979816,-0.19518550019630565,359.3440385312685,358.2187613042483,1.1252772270202058,False,0,0.0,223.60454364707286,11,4,Morning
3242,2009-03-10 11:04:27+00:00,POINT (116.367983 39.906276),4,2,POINT (116.367983 39.906276),POINT (116.367982 39.906215),2009-03-10 11:04:25+00:00,6.773542488962691,2.0,3.3867712444813454,3.7198455305872047,-0.16653714305292966,0.7204751308348136,359.3440385312685,358.6235634004337,False,0,0.0,223.33642460530697,11,4,Morning
3243,2009-03-10 11:04:29+00:00,POINT (116.367968 39.906331),4,2,POINT (116.367968 39.906331),POINT (116.367983 39.906276),2009-03-10 11:04:27+00:00,6.240054932454516,2.0,3.120027466227258,3.3867712444813454,-0.13337188912704367,348.1837155248552,0.7204751308348136,347.4632403940204,False,0,0.0,220.74095920239387,11,4,Morning
3244,2009-03-10 11:04:31+00:00,POINT (116.367967 39.906382),4,2,POINT (116.367967 39.906382),POINT (116.367968 39.906331),2009-03-10 11:04:29+00:00,5.6633201062798815,2.0,2.8316600531399407,3.120027466227258,-0.14418370654365864,359.1382761036902,348.1837155248552,10.954560578835014,False,0,0.0,219.4071265204891,11,4,Morning
3245,2009-03-10 11:04:33+00:00,POINT (116.367969 39.906441),4,2,POINT (116.367969 39.906441),POINT (116.367967 39.906382),2009-03-10 11:04:31+00:00,6.5531692196238644,2.0,3.2765846098119322,2.8316600531399407,0.22246227833599574,1.489535309667815,359.1382761036902,357.6487407940224,False,0,0.0,219.43641601898074,11,4,Morning
3246,2009-03-10 11:04:35+00:00,POINT (116.367964 39.906508),4,2,POINT (116.367964 39.906508),POINT (116.367969 39.906441),2009-03-10 11:04:33+00:00,7.4514761416578486,2.0,3.7257380708289243,3.2765846098119322,0.22457673050849603,356.72363923191614,1.489535309667815,355.2341039222483,False,0,0.0,218.49176413520033,11,4,Morning
3247,2009-03-10 11:04:37+00:00,POINT (116.367961 39.906578),4,2,POINT (116.367961 39.906578),POINT (116.367964 39.906508),2009-03-10 11:04:35+00:00,7.776530936367746,2.0,3.888265468183873,3.7257380708289243,0.0812636986774744,358.11705933862424,356.72363923191614,1.3934201067081062,False,0,0.0,218.67166221603438,11,4,Morning
3248,2009-03-10 11:04:39+00:00,POINT (116.367968 39.906641),4,2,POINT (116.367968 39.906641),POINT (116.367961 39.906578),2009-03-10 11:04:37+00:00,7.020632056741261,2.0,3.5103160283706303,3.888265468183873,-0.1889747199066214,4.87167761805631,358.11705933862424,353.24538172056793,False,0,0.0,220.75617613494535,11,4,Morning
3249,2009-03-10 11:04:41+00:00,POINT (116.367972 39.906693),4,2,POINT (116.367972 39.906693),POINT (116.367968 39.906641),2009-03-10 11:04:39+00:00,5.783830172748743,2.0,2.8919150863743717,3.5103160283706303,-0.3092004709981293,3.376932913581925,4.87167761805631,1.4947447044743853,False,0,0.0,220.2105587529314,11,4,Morning
